,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
5328,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5329,1.0,0.0,28.0,38.97,3.0,59.55,1646.45,0.0,6.797700723159651,1091.16,2737.61,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5330,1.0,1.0,60.0,2.83,19.0,103.75,5969.95,0.0,0.0,169.8,6139.75,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5331,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5332,1.0,0.0,1.0,26.15,20.32486556647506,44.0,44.0,0.0,0.0,26.15,70.15,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
5333,1.0,1.929167439273132,32.53866122751715,18.54,26.0,87.1,2280.6734637493046,0.0,80.0,1001.16,5816.36,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
5334,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5335,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5336,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5337,1.0,0.0,39.0,1.57,0.0,20.15,826.0,25.92,0.0,61.23,861.3100000000001,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5338,1.0,0.0,1.0,24.48,24.0,79.15,79.15,0.0,0.0,24.48,103.63,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5339,1.0,4.0,24.0,27.38,20.32486556647506,19.75,483.15,16.56,0.0,657.12,3044.441077322455,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
5340,1.0,0.0,12.0,8.82,0.0,20.1,223.6,0.0,6.797700723159651,105.84,329.44,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5341,1.0,1.929167439273132,63.0,8.38,59.0,64.59322269608752,6137.0,0.0,6.797700723159651,750.3808752086038,6664.9400000000005,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
5342,1.0,0.0,51.0,45.92,12.0,83.4,4149.45,29.76,30.0,750.3808752086038,3044.441077322455,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0
5343,1.0,0.0,71.0,22.905796402744297,20.32486556647506,56.45,3985.35,0.0,0.0,0.0,3985.35,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
5344,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5345,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5346,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5347,1.0,0.0,22.0,0.0,19.0,56.75,1304.85,0.0,0.0,0.0,1304.85,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
5348,1.0,0.0,1.0,47.97,8.0,70.15,70.15,0.0,0.0,47.97,118.12,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5349,1.0,6.0,10.0,19.05,0.0,64.59322269608752,196.75,0.0,0.0,190.5,387.25,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
5350,1.0,0.0,2.0,22.905796402744297,26.0,49.6,114.7,0.0,0.0,42.56,157.26,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
5351,1.0,9.0,60.0,47.4,29.0,94.4,5610.25,0.0,0.0,2844.0,8454.25,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5352,1.0,5.0,29.0,34.44,0.0,20.2,2280.6734637493046,0.0,6.797700723159651,998.76,1557.56,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
5353,1.0,0.0,26.0,35.75,71.0,64.59322269608752,1553.2,0.0,0.0,929.5,2482.7,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
5354,1.0,5.0,72.0,22.905796402744297,30.0,64.59322269608752,4784.45,0.0,0.0,0.0,4784.45,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
5355,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5356,1.0,0.0,1.0,48.22,21.0,46.3,46.3,0.0,0.0,48.22,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
5357,1.0,1.929167439273132,33.0,15.66,24.0,103.75,3361.05,0.0,100.0,516.78,3977.83,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
5358,1.0,1.929167439273132,67.0,22.83,22.0,65.65,4322.85,0.0,0.0,1529.61,5852.46,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
5359,1.0,0.0,21.0,22.905796402744297,0.0,64.59322269608752,402.85,0.0,6.797700723159651,690.69,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5360,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5361,1.0,0.0,41.0,0.0,20.32486556647506,40.35,1677.85,0.0,6.797700723159651,0.0,1677.85,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5362,1.0,1.929167439273132,61.0,26.55,20.32486556647506,82.15,4904.85,0.0,0.0,1619.55,6524.400000000001,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5363,1.0,0.0,32.53866122751715,25.91,0.0,19.45,1336.35,0.0,6.797700723159651,1580.51,3044.441077322455,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
5364,1.0,0.0,66.0,0.0,15.0,29.45,1983.15,0.0,6.797700723159651,750.3808752086038,1983.15,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
5365,1.0,0.0,11.0,15.6,4.0,76.5,837.95,1.8904709809011682,0.0,171.6,1009.55,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5366,1.0,1.929167439273132,2.0,5.49,25.0,85.55,187.45,0.0,0.0,750.3808752086038,198.43,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5367,1.0,0.0,66.0,20.63,0.0,64.59322269608752,1357.1,17.14,0.0,1361.58,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
5368,1.0,1.929167439273132,68.0,21.74,73.0,108.45,7176.55,9.68,0.0,1478.32,3044.441077322455,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
5369,1.0,9.0,22.0,22.905796402744297,20.32486556647506,87.0,2280.6734637493046,0.0,0.0,1070.96,2921.61,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5370,1.0,3.0,24.0,0.0,28.0,34.25,828.2,0.0,0.0,0.0,828.2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
5371,1.0,9.0,32.53866122751715,37.57,85.0,89.9,6342.7,0.0,150.0,2667.47,9160.17,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
5372,1.0,6.0,71.0,28.02,27.0,79.1,2280.6734637493046,0.0,0.0,1989.42,7554.27,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
5373,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5374,1.0,0.0,38.0,47.39,2.0,99.55,3734.25,0.0,0.0,1800.82,5535.07,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
5375,1.0,0.0,63.0,19.01,20.32486556647506,109.85,7002.95,0.0,0.0,1197.63,8200.58,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
5376,1.0,0.0,23.0,0.0,19.0,40.65,947.4,0.0,0.0,0.0,3044.441077322455,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
5377,1.0,0.0,33.0,14.48,0.0,20.35,689.75,0.0,0.0,477.84,1167.59,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
5378,1.0,1.0,37.0,31.83,0.0,26.45,911.6,0.0,0.0,1177.71,2089.31,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5379,1.0,0.0,3.0,25.96,7.0,64.59322269608752,196.15,0.0,0.0,77.88,274.03,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5380,1.0,1.0,44.0,0.0,18.0,54.3,2390.45,0.0,0.0,0.0,2390.45,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
5381,1.0,0.0,32.53866122751715,21.84,41.0,96.1,3646.8,0.0,0.0,808.08,4454.88,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
5382,1.0,0.0,32.53866122751715,34.88,8.0,94.7,2362.1,0.0,0.0,872.0000000000001,3234.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5383,1.0,1.929167439273132,20.0,30.52,21.0,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,610.4,2481.55,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5384,1.0,4.0,44.0,46.54,52.0,54.9,2549.1,0.0,6.797700723159651,2047.76,4726.86,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
5385,1.0,1.929167439273132,66.0,22.905796402744297,41.0,115.8,7942.15,0.0,0.0,2888.82,10830.97,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
5386,1.0,8.0,12.0,9.58,57.0,49.2,571.15,0.0,80.0,114.96,766.11,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
5387,1.0,1.929167439273132,60.0,7.1,10.0,89.55,5231.2,0.0,6.797700723159651,426.0,5657.2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
5388,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5389,1.0,1.929167439273132,14.0,14.39,30.0,95.8,1346.3,0.0,0.0,201.46,1547.76,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
5390,1.0,2.0,41.0,22.905796402744297,59.0,94.9,2280.6734637493046,0.0,6.797700723159651,750.3808752086038,5618.79,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5391,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5392,1.0,1.929167439273132,2.0,42.55,53.0,59.5,130.5,0.0,6.797700723159651,85.1,215.6,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
5393,1.0,0.0,14.0,44.14,24.0,59.8,824.85,0.0,0.0,617.96,1442.81,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
5394,1.0,1.0,32.53866122751715,0.0,13.0,60.45,3184.25,0.0,0.0,0.0,3184.25,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
5395,1.0,7.0,32.53866122751715,25.57,12.0,64.4,581.7,0.0,0.0,750.3808752086038,786.26,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
5396,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5397,1.0,1.929167439273132,32.53866122751715,38.41,0.0,20.2,2280.6734637493046,0.0,0.0,76.82,111.57,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
5398,1.0,7.0,12.0,22.905796402744297,0.0,19.7,258.35,0.0,0.0,750.3808752086038,314.87,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
5399,1.0,0.0,35.0,25.04,21.0,75.35,2636.05,0.0,0.0,876.4,3512.4500000000003,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
5400,1.0,7.0,52.0,7.99,19.0,100.3,5244.45,0.0,0.0,415.48,5659.93,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
5401,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5402,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5403,1.0,0.0,32.53866122751715,17.83,20.32486556647506,84.9,3369.05,0.0,6.797700723159651,713.1999999999999,4082.25,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5404,1.0,2.0,23.0,22.17,20.32486556647506,90.15,2280.6734637493046,0.0,0.0,509.91,2554.86,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
5405,1.0,0.0,62.0,17.56,0.0,24.4,2280.6734637493046,1.8904709809011682,0.0,1088.72,2501.7200000000003,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
5406,1.0,0.0,39.0,36.17,5.0,75.25,3017.65,0.0,0.0,1410.63,4428.280000000001,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5407,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5408,1.0,0.0,32.53866122751715,30.07,69.0,54.95,1348.5,0.0,0.0,721.6800000000001,2070.1800000000003,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
5409,1.0,0.0,37.0,38.72,59.0,104.5,3778.0,0.0,0.0,1432.64,5210.639999999999,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
5410,1.0,0.0,66.0,32.12,17.0,65.7,4378.9,0.0,0.0,750.3808752086038,6498.82,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
5411,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5412,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5413,1.0,1.929167439273132,60.0,34.48,51.0,99.8,5985.75,0.0,0.0,2068.8,8054.549999999999,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
5414,1.0,0.0,1.0,35.25,30.0,74.9,74.9,0.0,0.0,35.25,110.15,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5415,1.0,0.0,4.0,0.0,10.0,50.95,207.35,0.0,0.0,0.0,207.35,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
5416,1.0,2.0,32.53866122751715,35.42,0.0,20.3,31.9,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
5417,1.0,6.0,71.0,16.13,0.0,19.6,2280.6734637493046,0.0,0.0,750.3808752086038,2532.6800000000003,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
5418,1.0,1.0,4.0,24.57,0.0,64.59322269608752,76.65,0.0,0.0,98.28,174.93,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
5419,1.0,8.0,49.0,0.0,27.0,49.65,2409.9,0.0,0.0,0.0,2409.9,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
5420,1.0,0.0,26.0,25.4,10.0,69.5,1800.05,0.0,6.797700723159651,660.4,2460.45,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
5421,1.0,0.0,13.0,33.95,20.32486556647506,50.55,610.75,0.0,0.0,441.35,1052.1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
