,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
4334,1.0,35.0,,82.0,,2568.55,0.0,0.0,884.4499999999999,3453.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1.0,38.554383,,223.0,1.0,28.0,2.0,1,0,0,1,1,0,0,1,0,1,5
4335,1.0,53.0,43.57,13.0,,5424.25,0.0,0.0,2309.21,7733.46,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,3.0,36.452211,-119.94575,5729.0,1.0,,0.0,1,0,0,0,1,0,1,0,1,0,0
4336,1.0,29.0,48.2,,98.8,2807.1,,,1397.8000000000002,4204.9,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,5.0,,,,1.0,62.0,0.0,0,0,1,0,1,0,1,0,1,0,0
4337,,,45.42,0.0,19.3,185.2,0.0,0.0,454.2000000000001,639.4000000000001,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,4.0,,-118.200669,69850.0,1.0,25.0,0.0,1,0,0,1,1,0,1,0,1,0,0
4338,1.0,,26.25,0.0,20.1,1079.45,0.0,0.0,1417.5,,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0,37.633361,-121.862395,36669.0,1.0,45.0,0.0,0,0,1,0,0,0,1,0,0,0,
4339,1.0,6.0,,0.0,26.35,184.05,0.0,0.0,229.68,413.73,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,,,,1.0,21.0,3.0,0,1,0,1,0,0,1,0,0,0,0
4340,1.0,27.0,25.26,23.0,75.75,1929.0,0.0,0.0,,2611.02,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,35.013299,-116.834092,1195.0,1.0,60.0,3.0,0,0,1,0,1,0,0,1,0,0,0
4341,1.0,,29.95,19.0,61.9,619.0,0.0,0.0,299.5,918.5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,4.0,33.782068,,53323.0,1.0,56.0,1.0,0,1,1,0,0,0,1,0,0,1,
4342,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,33.738543,-117.785046,17494.0,1.0,51.0,3.0,0,1,1,0,1,0,0,1,0,1,0
4343,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,-118.317236,47143.0,,,,0,0,0,0,0,0,0,0,0,0,0
4344,1.0,,,,24.9,1595.5,0.0,0.0,1230.72,2826.2200000000003,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,,37.186141,-121.843554,37090.0,1.0,50.0,1.0,1,0,1,0,1,0,0,1,0,1,
4345,1.0,23.0,27.49,,69.5,1652.1,16.89,0.0,,2267.48,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,4.0,32.677716,-117.047666,36351.0,1.0,60.0,1.0,1,0,1,0,0,0,0,1,0,1,0
4346,1.0,21.0,18.0,0.0,19.8,350.1,0.0,0.0,378.0,728.1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,,,,,1.0,,1.0,0,0,1,0,1,0,0,1,0,0,0
4347,1.0,15.0,19.11,8.0,96.3,1426.75,0.0,150.0,286.65,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1.0,36.739385,,47999.0,1.0,76.0,0.0,1,0,1,0,0,1,1,0,0,0,3
4348,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-118.397782,,1.0,30.0,3.0,1,0,1,0,1,0,0,1,0,1,0
4349,1.0,65.0,19.25,19.0,61.35,3874.1,0.0,0.0,1251.25,5125.35,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,37.238758,-121.828375,59632.0,1.0,55.0,2.0,1,0,1,0,1,0,0,0,0,1,
4350,1.0,68.0,32.11,,107.15,7379.8,0.0,50.0,2183.48,9613.28,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,5.0,,,,1.0,80.0,1.0,0,1,1,0,0,1,0,0,0,1,0
4351,,46.0,5.52,16.0,80.0,3769.7,0.0,0.0,253.92,4023.62,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,5.0,40.310119,-123.909449,270.0,1.0,,1.0,0,1,1,0,1,0,0,1,0,0,0
4352,1.0,22.0,28.42,73.0,100.65,,5.01,0.0,625.24,,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,5.0,33.765893,,37879.0,1.0,26.0,0.0,0,0,0,1,0,0,0,0,1,0,0
4353,1.0,13.0,6.56,0.0,20.4,261.3,0.0,0.0,85.28,346.58000000000004,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,5.0,37.950248,-122.022455,27394.0,1.0,23.0,0.0,1,0,0,0,1,0,0,0,1,0,
4354,1.0,3.0,41.9,0.0,19.6,55.25,0.0,0.0,125.7,,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,39.435756,-121.552071,1254.0,1.0,28.0,0.0,1,0,0,1,1,0,0,1,1,0,0
4355,,16.0,,16.0,59.4,,0.0,0.0,,1613.1799999999998,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,,38.646096,-121.442433,34894.0,1.0,75.0,,1,0,1,0,0,1,1,0,0,0,4
4356,1.0,35.0,45.14,41.0,85.3,2917.5,23.89,130.0,1579.9,4603.51,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2.0,,-122.15728,19815.0,,,,0,0,0,0,0,0,0,0,0,0,1
4357,1.0,63.0,24.32,0.0,19.5,1215.1,0.0,,1532.16,2747.26,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5.0,39.423046,,565.0,1.0,48.0,1.0,0,0,1,0,1,0,1,0,0,1,0
4358,1.0,10.0,1.98,0.0,,193.05,0.0,,19.8,212.85,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4.0,34.245289,,23079.0,1.0,29.0,0.0,0,0,0,0,1,0,1,0,1,0,
4359,1.0,9.0,40.73,29.0,43.75,405.7,5.9,0.0,366.57,766.37,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,33.719869,-117.907063,91188.0,1.0,48.0,,1,0,1,0,1,0,1,0,1,0,0
4360,1.0,41.0,18.72,10.0,88.5,3645.05,,0.0,767.52,4412.57,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,40.559177,-120.612113,19440.0,1.0,33.0,2.0,1,0,1,0,1,0,1,0,0,1,0
4361,1.0,72.0,11.85,82.0,109.15,7789.6,0.0,0.0,853.1999999999999,8642.800000000001,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4.0,,-117.029473,46171.0,,,,0,0,0,0,0,0,0,0,0,0,0
4362,1.0,12.0,30.54,,100.15,1164.3,0.0,0.0,366.48,1530.78,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2.0,32.830852,-116.444601,,,,,0,0,0,0,0,0,0,0,0,0,4
4363,,17.0,41.78,16.0,70.5,1165.6,,0.0,710.26,1875.86,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3.0,37.773147,-122.411287,,1.0,53.0,0.0,1,0,1,0,1,0,1,0,1,0,0
4364,,12.0,33.36,22.0,89.55,1021.75,0.0,0.0,400.32,1422.07,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4.0,33.680302,-117.833296,,1.0,60.0,0.0,0,1,1,0,1,0,1,0,1,0,
4365,1.0,14.0,36.42,0.0,,,0.0,,,,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,5.0,37.550074,-118.837167,8217.0,1.0,23.0,0.0,0,1,0,1,1,0,1,0,1,0,
4366,1.0,68.0,,18.0,,5293.95,0.0,90.0,1984.24,7368.19,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3.0,32.85723,-117.209774,,1.0,63.0,0.0,0,1,1,0,1,0,0,1,1,0,1
4367,,,12.5,,82.0,1425.45,0.0,0.0,225.0,1650.45,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1.0,37.750021,-122.415201,,1.0,36.0,0.0,0,1,1,0,1,0,1,0,0,0,2
4368,1.0,61.0,41.57,21.0,,6145.2,0.0,0.0,2535.77,8680.97,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,1.0,41.0,1.0,0,1,1,0,1,0,0,1,0,1,0
4369,1.0,62.0,24.35,16.0,92.3,,0.0,0.0,1509.7,,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4.0,38.691607,-121.602284,264.0,1.0,35.0,0.0,0,1,1,0,1,0,1,0,0,0,0
4370,1.0,,11.47,0.0,20.15,1337.5,0.0,0.0,,2128.9300000000003,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0,33.098018,-117.258203,43161.0,,64.0,3.0,1,0,1,0,0,0,0,1,0,1,0
4371,1.0,30.0,2.87,29.0,95.0,2852.4,0.0,0.0,86.10000000000001,2938.5,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,3.0,,,,1.0,36.0,0.0,0,1,1,0,1,0,1,0,1,0,0
4372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.052842,-118.264495,20692.0,1.0,,0.0,1,0,1,0,1,0,1,0,1,0,3
4373,1.0,40.0,3.01,0.0,20.15,777.35,0.0,0.0,120.4,897.75,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,5.0,40.274302,-124.210902,300.0,1.0,42.0,3.0,0,0,1,0,1,0,0,1,0,1,
4374,1.0,8.0,41.93,59.0,,553.4,0.0,0.0,335.44,888.8399999999999,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,,32.730264,-116.950963,7863.0,1.0,26.0,0.0,0,1,0,1,1,0,1,0,1,0,0
4375,1.0,69.0,38.39,0.0,19.7,,0.0,0.0,2648.91,4045.81,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,5.0,,-124.108897,23570.0,1.0,47.0,3.0,1,0,1,0,1,0,0,1,0,1,0
4376,1.0,45.0,26.01,29.0,81.0,3533.6,0.0,0.0,,4704.05,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,3.0,40.796621,-124.15428,23224.0,1.0,41.0,0.0,1,0,0,0,1,0,0,1,1,0,0
4377,1.0,12.0,45.8,4.0,67.25,832.3,,0.0,549.5999999999999,1381.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,41.949216,-122.050062,,1.0,54.0,0.0,0,1,1,0,1,0,1,0,1,0,0
4378,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,35.591387,-121.032256,,1.0,,0.0,0,0,1,0,1,0,0,1,1,0,0
4379,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.690535,-118.552784,2515.0,1.0,27.0,0.0,1,0,0,1,1,0,0,0,1,0,0
4380,1.0,45.0,47.31,0.0,24.45,1088.25,0.0,0.0,2128.9500000000003,,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,5.0,39.197215,-120.83679,350.0,1.0,43.0,3.0,0,0,1,0,1,0,0,1,0,1,
4381,1.0,49.0,26.0,16.0,88.2,4159.45,0.0,0.0,1274.0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,4.0,38.93496,,,1.0,75.0,0.0,0,1,1,0,0,1,0,1,1,0,0
4382,1.0,72.0,43.47,9.0,76.8,5468.45,0.0,90.0,3129.84,8688.29,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3.0,36.478239,-119.52137,14088.0,1.0,45.0,0.0,0,0,1,0,1,0,0,0,1,0,
4383,1.0,25.0,19.09,0.0,,477.6,0.0,0.0,477.25,954.85,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,4.0,34.406256,-119.726936,10986.0,,,,0,0,0,0,0,0,0,0,0,0,0
4384,1.0,5.0,47.28,11.0,81.0,371.65,40.64,10.0,236.4,577.41,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,,32.85723,-117.209774,34902.0,1.0,68.0,0.0,1,0,1,0,0,1,0,1,1,0,1
4385,1.0,18.0,41.08,48.0,80.55,1406.65,0.0,0.0,739.4399999999999,2146.09,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,5.0,34.087558,-117.464096,82630.0,1.0,29.0,3.0,0,1,0,1,1,0,1,0,0,1,0
4386,,57.0,28.27,41.0,87.55,4884.85,1.83,0.0,1611.39,6494.41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,,34.404544,-119.302118,6503.0,1.0,30.0,0.0,1,0,1,0,1,0,1,0,0,0,
4387,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,37.750822,-121.238423,,1.0,27.0,2.0,1,0,0,1,1,0,0,1,0,1,
4388,1.0,3.0,22.49,,60.65,196.9,0.0,0.0,67.47,264.37,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,5.0,40.664483,-123.865325,264.0,1.0,,0.0,0,1,1,0,1,0,1,0,1,0,0
4389,1.0,39.0,,76.0,81.5,3107.3,0.0,0.0,1586.52,4693.82,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,,40.692523,,6277.0,1.0,64.0,5.0,1,0,0,0,1,0,0,0,0,1,0
4390,1.0,71.0,9.4,10.0,76.05,5436.45,0.0,0.0,667.4,6103.849999999999,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,5.0,32.605012,-116.97595,9278.0,1.0,38.0,1.0,1,0,1,0,1,0,0,1,0,1,0
4391,1.0,12.0,37.15,13.0,79.2,,0.0,20.0,445.8,1409.65,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,4.0,,-116.821698,678.0,1.0,73.0,0.0,1,0,1,0,0,1,0,1,1,0,0
4392,,1.0,3.14,0.0,19.4,19.4,0.0,,3.14,22.54,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2.0,,,,1.0,,0.0,0,1,1,0,1,0,1,0,1,0,2
4393,1.0,50.0,17.65,29.0,,,0.0,0.0,882.4999999999999,6104.85,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,,34.201108,-116.593456,354.0,1.0,75.0,0.0,1,0,1,0,0,1,1,0,1,0,0
4394,1.0,25.0,7.17,0.0,,510.8,0.0,0.0,179.25,690.05,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,3.0,38.304194,-120.592431,2718.0,1.0,41.0,0.0,0,1,1,0,1,0,1,0,1,0,0
4395,1.0,62.0,6.41,59.0,72.0,4284.2,0.0,0.0,397.42,4681.62,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,4.0,32.802959,-117.027095,21866.0,1.0,22.0,0.0,1,0,0,1,1,0,0,1,1,0,
4396,1.0,49.0,6.45,10.0,107.95,5293.2,0.0,0.0,316.05,5609.25,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,2.0,32.886925,-117.152162,74232.0,,,0.0,1,0,1,0,1,0,0,1,1,0,
4397,1.0,19.0,45.37,52.0,89.1,1620.8,0.0,0.0,862.03,,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5.0,37.581496,-119.972762,433.0,1.0,30.0,,1,0,1,0,1,0,0,1,1,0,0
4398,1.0,1.0,27.05,23.0,70.85,70.85,,0.0,27.05,97.9,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,39.600599,-120.636358,,,,,0,0,0,0,0,0,0,0,0,0,
4399,1.0,,39.88,19.0,73.65,73.65,0.0,0.0,39.88,113.53,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,33.475493,-117.219551,3070.0,1.0,80.0,0.0,0,1,1,0,0,1,1,0,1,0,3
4400,1.0,9.0,24.52,,71.0,672.55,8.35,0.0,,884.8799999999999,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3.0,37.5923,-120.853288,6822.0,,,,0,0,0,0,0,0,0,0,0,0,1
4401,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,34.083086,-117.737997,,1.0,80.0,0.0,1,0,1,0,0,1,0,1,1,0,2
4402,1.0,37.0,23.54,7.0,72.25,2575.45,,0.0,,3446.43,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,3.0,32.785165,-116.862648,40995.0,1.0,75.0,0.0,0,1,0,0,0,1,0,1,1,0,
4403,1.0,,,76.0,110.6,6586.85,36.38,80.0,2421.6,9052.07,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,3.0,,,,1.0,48.0,3.0,0,1,1,0,1,0,0,1,0,1,0
4404,1.0,8.0,42.78,27.0,54.25,447.75,,0.0,342.24,789.99,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3.0,37.943087,,,1.0,37.0,0.0,1,0,1,0,0,0,1,0,1,0,0
4405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,34.281911,-118.556218,,,,,0,0,0,0,0,0,0,0,0,0,
4406,1.0,72.0,29.03,27.0,84.3,5997.1,0.0,0.0,2090.16,8087.26,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,4.0,40.294034,-120.512622,,1.0,55.0,0.0,0,1,0,0,1,0,1,0,1,0,0
4407,1.0,70.0,30.33,0.0,24.7,1685.9,0.0,0.0,,3809.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,4.0,38.107441,-120.230625,4848.0,,43.0,2.0,1,0,1,0,1,0,0,1,0,0,0
4408,1.0,71.0,2.66,0.0,24.55,1719.15,0.0,0.0,188.86,1908.01,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,5.0,,,,1.0,30.0,0.0,1,0,1,0,1,0,1,0,1,0,
4409,1.0,18.0,15.01,22.0,75.4,1380.4,0.0,0.0,,1650.5800000000002,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,4.0,37.74441,-122.486764,42959.0,,,,0,0,0,0,0,0,0,0,0,0,0
4410,1.0,1.0,,20.0,69.4,69.4,0.0,0.0,38.53,107.93,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4411,1.0,16.0,5.74,0.0,19.7,342.4,0.0,,91.84,434.24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,,34.147149,-118.463365,22085.0,,,,0,0,0,0,0,0,0,0,0,0,4
4412,1.0,70.0,39.49,28.0,104.8,7308.95,6.11,0.0,2764.3,10067.14,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,5.0,33.782068,-118.262263,53323.0,1.0,,0.0,0,1,0,0,0,0,0,1,1,0,0
4413,1.0,,34.8,5.0,74.45,221.1,0.0,70.0,104.4,395.5,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,,33.200369,-116.192313,,1.0,,0.0,0,1,1,0,1,0,1,0,1,0,0
4414,1.0,13.0,,22.0,78.3,1033.95,0.0,150.0,415.09,1599.04,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,,-118.435969,33389.0,,,,0,0,0,0,0,0,0,0,0,0,0
4415,1.0,15.0,,19.0,75.65,1146.65,,0.0,695.7,1842.35,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3.0,40.077028,,1351.0,1.0,70.0,0.0,0,1,1,0,0,1,1,0,1,0,3
